,loss,accuracy,val_loss,val_accuracy
0,1.812816858291626,0.25169801712036133,1.7785943746566772,0.2530917823314667
1,1.6686947345733643,0.3338993489742279,1.5657519102096558,0.3931370973587036
2,1.4997673034667969,0.42315396666526794,1.4554035663604736,0.44243162870407104
3,1.3950852155685425,0.463035523891449,1.399563193321228,0.47082388401031494
4,1.3218144178390503,0.494209349155426,1.3254326581954956,0.4932938516139984
